productinfo_id,ProductName,Brand,BrandDictionary_Id,OriginalPlace,DisplayCategoryName,image_id,image_name,image_format,image_size,image_url
389,景阳春红景32度480ml,景芝,3595,山东,白酒-区域名酒,15219,5763950142009634839.jpg,jpg,53527,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2bd8614132034b85af6c79ba5aac4f13.jpg
390,景阳春富贵35度500ml,景芝,3595,山东,白酒-区域名酒,15220,5157433171782519994.jpg,jpg,43651,http://yjp-product.ufile.ucloud.cn/Product/2017/11/51d4efb4d25b45fd9ee26e6e9f67d656.jpg
391,趵突泉特酿36度490ml,趵突泉,3593,山东,白酒-区域名酒,15221,5731586899819266819.jpg,jpg,42791,http://yjp-product.ufile.ucloud.cn/Product/2017/11/accb4990a58644f0966154e05d984279.jpg
392,清照满庭芳39度490ml,清照,3599,山东,白酒-区域名酒,15222,4721934259985400570.jpg,jpg,35723,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3aa580566f144c7c8e632ede356fb693.jpg
393,清照永遇乐36度490ml,清照,3599,山东,白酒-区域名酒,15223,4763418923306257351.jpg,jpg,35315,http://yjp-product.ufile.ucloud.cn/Product/2017/11/01e730f4355a43a3aa3bfc7e8a346eb4.jpg
394,老村长香满堂35度450ml,老村长,3600,黑龙江,白酒-区域名酒,15224,5090920605685667503.jpg,jpg,24561,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d5d4edf85e5941a180a0160ea92c4776.jpg
395,龙江家园珍品高粱42度500ml,龙江家园,3601,黑龙江,白酒-区域名酒,8879777,1.jpg,jpg,61274,http://yjp-product.ufile.ucloud.com.cn/Product/2019/09/8ae7c44927874e6a913746f2e78ae23c.jpg
396,龙江家园佳酿42度450ml（1*15）,龙江家园,3601,黑龙江,白酒-区域名酒,15226,5232884636778287802.jpg,jpg,32220,http://yjp-product.ufile.ucloud.cn/Product/2017/11/71a38d78179f42b5a48b88de237b726f.jpg
397,老友景芝38度500ml,景芝,3595,山东,白酒-区域名酒,15227,5324526207890423788.jpg,jpg,53007,http://yjp-product.ufile.ucloud.cn/Product/2017/11/870c4e22a9d44676814acc505803fc9c.jpg
398,一品景芝（蓝淡雅）52度500ml,景芝,3595,山东,白酒-区域名酒,15228,4682146248416319366.jpg,jpg,9472,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a6d7ebd78a6a449287a6035fecf03db9.jpg
399,十八酒坊蓝钻42.8度500ml（新版）,十八酒坊,3602,河北,白酒-区域名酒,15229,5165042705191508299.jpg,jpg,49266,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2f373b02eb51461991c8f96db103d843.jpg
400,十八酒坊紫钻42度500ml（新版）,十八酒坊,3602,河北,白酒-区域名酒,15232,5123858007178805857.jpg,jpg,44495,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1a968ef994aa4911b8486696260256f0.jpg
401,十八酒坊八年40.8度480ml（老版）,十八酒坊,3602,河北,白酒-区域名酒,15235,4753672436986447294.jpg,jpg,116606,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6caa17679a7749ca9abb807af736544f.jpg
402,十八酒坊十年41.8度480ml（老版）,十八酒坊,3602,河北,白酒-区域名酒,15236,5467382704299313275.jpg,jpg,146072,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ce00a6f79b444c0d8a4e3b81b2dfa598.jpg
403,十八酒坊十二年39度480ml,十八酒坊,3602,河北,白酒-区域名酒,15238,5606577392282473310.jpg,jpg,39514,http://yjp-product.ufile.ucloud.cn/Product/2017/11/5062a7c2146e40669e1e1b6997bb3960.jpg
404,十八酒坊十五年39度480ml,十八酒坊,3602,河北,白酒-区域名酒,15241,5578362676663304864.jpg,jpg,35510,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ae47464a13734864809c592b717fdbfa.jpg
405,十八酒坊二十年39度480ml,十八酒坊,3602,河北,白酒-区域名酒,15244,4792661237199897674.jpg,jpg,35162,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b8c6070e790c43c19df298fc8903b4a4.jpg
406,衡水老白干20年39度500ml,衡水老白干,3528,河北,白酒-区域名酒,15247,5294527898045300140.jpg,jpg,63761,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8a434e5316ff48afa9ee45c4ecb08da6.jpg
407,衡水老白干750/67度750ml,衡水老白干,3528,河北,白酒-区域名酒,15248,4659864427222459895.jpg,jpg,79909,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6193e393ffa748859acc5761a33f48ac.jpg
408,衡水老白干五星39度500ml,衡水老白干,3528,河北,白酒-区域名酒,15249,5699963959119591018.jpg,jpg,188954,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a7e800c4cbdf443090ca1af14076e00a.jpg
409,衡水老白干五星67度500ml,衡水老白干,3528,河北,白酒-区域名酒,15250,5430169377985585435.jpg,jpg,197029,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e99eceb985654b34a0af1c561021890a.jpg
410,山庄黄马褂42度500ml,山庄,3530,河北,白酒-区域名酒,15251,5660026026692440463.jpg,jpg,10572,http://yjp-product.ufile.ucloud.cn/Product/2017/11/767b7dc8d3514b3384abdbff22ed7394.jpg
411,山庄皇家窖藏彩釉42度500ml,山庄,3530,河北,白酒-区域名酒,15252,5493005646100483780.jpg,jpg,29878,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ed1fafce5bb34f28bd4790cdb75bc4cb.jpg
412,山庄皇家窖藏12年38度500ml,山庄,3530,河北,白酒-区域名酒,15253,5394966146160278562.jpg,jpg,97188,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d98774264e8c46149a506f8882a85eed.jpg
413,山庄彩方42度500ml,山庄,3530,河北,白酒-区域名酒,15254,5470875880787287122.jpg,jpg,5213,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ed07e150ecaa4f999878eef554113b7b.jpg
414,山庄皇家窖藏20年38度450ml,山庄,3530,河北,白酒-区域名酒,15255,4849127751001674857.jpg,jpg,40405,http://yjp-product.ufile.ucloud.cn/Product/2017/11/452429e48ce748699b48019a66f992d5.jpg
415,古名赖茅十五年53度500ml,赖茅,3561,贵州,白酒-区域名酒,15256,5634655132484182288.jpg,jpg,132226,http://yjp-product.ufile.ucloud.cn/Product/2017/11/5e31f34fc7f5478eac6e35bf280b2982.jpg
416,红花郎10年53度500ml,郎酒,3534,四川,白酒-全国名酒,46586,5205625820337890630.jpg,jpg,200372,http://yjp-product.ufile.ucloud.cn/Product/2017/11/da4205133c0a4b3f9c6b75c68865aa7a.jpg
417,五粮液商务用酒52度500ml,五粮液,3555,四川,白酒-全国名酒,15258,5161160978092445428.jpg,jpg,144071,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b7dc4cf0f05940459d3d71e9a35a3ea6.jpg
418,洋河大曲青瓷42度500ml（1*6）,洋河,3549,江苏,白酒-全国名酒,15259,5069010028651985215.jpg,jpg,155579,http://yjp-product.ufile.ucloud.cn/Product/2017/11/88983ebff32149508c5beb077de76646.jpg
419,洋河八角46度500ml,洋河,3549,河北,白酒-全国名酒,15260,5630244133121177734.jpg,jpg,165147,http://yjp-product.ufile.ucloud.cn/Product/2017/11/33aa27962070410482bbc047e4e41e69.jpg
420,洋河天之蓝42度480ml,洋河,3549,江苏,白酒-全国名酒,15261,4709821189318370498.jpg,jpg,73125,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d0096bb447ad405fa11647e3c8a016c8.jpg
421,汾酒杏花村清酒52度1.5L,汾酒,3588,山西,白酒-全国名酒,15262,4695760455760781365.jpg,jpg,45944,http://yjp-product.ufile.ucloud.cn/Product/2017/11/778f8514712c4abaa3644a21c1fa131f.jpg
422,高炉和谐家5年40度460ml（1*4）,高炉家,3603,安徽,白酒-区域名酒,15264,5343821402619618151.jpg,jpg,48098,http://yjp-product.ufile.ucloud.cn/Product/2017/11/15e9210402864b188bac8b9e3aebda86.jpg
423,高炉和谐家6年40.6度420ml,高炉家,3603,安徽,白酒-区域名酒,15266,5206464551401286421.jpg,jpg,45094,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3a6065a2ba634e05a2bfd76f9254f748.jpg
424,全兴大曲老字号41度500ml,全兴,3604,四川,白酒-全国名酒,15268,5510255495412482080.jpg,jpg,99399,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c365405e87b742878cddc3b2cc255839.jpg
427,五粮液股份VVV珍品级52度500ml,五粮液,3555,四川,白酒-全国名酒,49996,4980751859980979784.jpg,jpg,320799,http://yjp-product.ufile.ucloud.cn/Product/2017/11/02334af1a20148c0a1eb890795002a68.jpg
428,茅台飞天双杯53度500ml[活动],茅台,3540,贵州,白酒-全国名酒,15276,4650881287670640471.jpg,jpg,15596,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0678208108864e56934e228adee5acdc.jpg
430,口子窖十年41度（含经销商赠品等政策）,口子窖,3524,安徽,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",15278,4646139676553293971.jpg,jpg,11853,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4ffeb34386dd4bd6a70b12d669ba3ed0.jpg
431,口子窖二十年41度（含经销商赠品等政策）,口子窖,3524,安徽,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",15279,5488514410671903766.jpg,jpg,14744,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1441b7a1986a428e801675d5ac1c0d90.jpg
432,泸州老窖珍藏头曲A8/52度500ml,泸州老窖,3547,四川,白酒-全国名酒,15280,5503721236541083943.jpg,jpg,111127,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8fee9470fcdb45cd9e4b1643c3242db4.jpg
433,泸州老窖珍藏头曲A10/52度500ml,泸州老窖,3547,四川,白酒-全国名酒,15281,5099334162759087368.jpg,jpg,112488,http://yjp-product.ufile.ucloud.cn/Product/2017/11/66f2cab0d9e94090b720edb814b80c3b.jpg
437,李渡光瓶52度500ml,李渡,3606,江西,白酒-区域名酒,15285,5121125087173107361.jpg,jpg,5684,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2f1df7a7b2d84005b13e7ec02850e30b.jpg
438,枝江大曲52度480ml,枝江,3607,湖北,白酒-区域名酒,15286,5656485762081238526.jpg,jpg,35718,http://yjp-product.ufile.ucloud.cn/Product/2017/11/662145e4a64e41cd81f82552dbbd7b71.jpg
439,枝江特曲52度480ml,枝江,3607,湖北,白酒-区域名酒,15287,4629009175258859428.jpg,jpg,28113,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e556010ce6af417887d1c7b11605989c.jpg
440,堆花头曲46度460ml,堆花,3608,江西,白酒-区域名酒,15288,5184083007415405889.jpg,jpg,52018,http://yjp-product.ufile.ucloud.cn/Product/2017/11/77dd52defd3746f589382922c349868a.jpg
441,堆花口杯50度138ml（不带奖）,堆花,3608,江西,白酒-区域名酒,15289,5309737337580622576.jpg,jpg,55625,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b19856702cf64e74af1f2f05c504bf6b.jpg
444,四特游然居50度100ml,四特,3562,江西,白酒-区域名酒,15292,5561970383744407541.jpg,jpg,81802,http://yjp-product.ufile.ucloud.cn/Product/2017/11/cd24f90cc7354bd492ad1cdef2ec9523.jpg
445,四特贵宾45度460ml,四特,3562,江西,白酒-区域名酒,15293,5117359615364416781.jpg,jpg,74655,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c5747bb565e5472fb9d1e139269f4993.jpg
446,四特酒古钟瓷52度460ml（1*6）,四特,3562,江西,白酒-区域名酒,15294,5015008400795099571.jpg,jpg,12795,http://yjp-product.ufile.ucloud.cn/Product/2017/11/92cc864fcba44d389f67bd29753be9d0.jpg
447,四特典蓝52度460ml,四特,3562,江西,白酒-区域名酒,15295,4823581384028461435.jpg,jpg,12323,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0d66bf1ff14d4ed5935423df2b3fe956.jpg
448,洋河老字号52度500ml,洋河,3549,江苏,白酒-全国名酒,15296,5431501280833280374.jpg,jpg,69531,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9706cba1935b48d4b91d66d33fd35991.jpg
449,习酒三星46度500ml,习酒,3609,贵州,白酒-区域名酒,15297,5748677229458758056.jpg,jpg,86970,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9ebbfb0ea4574f28a6612e936ecee5f2.jpg
450,习酒三星52度500ml,习酒,3609,贵州,白酒-区域名酒,15298,5327141778327492184.jpg,jpg,82457,http://yjp-product.ufile.ucloud.cn/Product/2017/11/bea0b4dc19a540caa1c195da17ce538f.jpg
451,习酒10年46度500ml,习酒,3609,贵州,白酒-区域名酒,15299,5064366234623928169.jpg,jpg,110206,http://yjp-product.ufile.ucloud.cn/Product/2017/11/5e3d16f7003b463d9eeb8a97eb3f52c1.jpg
452,习酒10年52度500ml,习酒,3609,贵州,白酒-区域名酒,15300,5694899475218254165.jpg,jpg,110206,http://yjp-product.ufile.ucloud.cn/Product/2017/11/eff590bc81ee4b14a72311f0a6f8a130.jpg
453,习酒15年52度500ml,习酒,3609,贵州,白酒-区域名酒,15301,5121631744295016356.jpg,jpg,99915,http://yjp-product.ufile.ucloud.cn/Product/2017/11/bb0c26ff128641888c7ef29ee1f006a4.jpg
454,习水酒42度500ml,习水,3610,贵州,白酒-区域名酒,15302,4734456879065239656.jpg,jpg,84306,http://yjp-product.ufile.ucloud.cn/Product/2017/11/55ad1a7d42ae49fc888cb3b30d80ebba.jpg
455,习水酒52度500ml,习水,3610,贵州,白酒-区域名酒,15303,5439061158998531302.jpg,jpg,84306,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3bbf2e2a22c84d48943f1996615672b2.jpg
456,老村长吉祥捌号42度450ml,老村长,3600,黑龙江,白酒-区域名酒,15304,5531415462098724672.jpg,jpg,11628,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9c548bfe9b3c4e2d9c3983219198e574.jpg
457,老白汾酒醇柔53度475ml,汾酒,3588,山西,白酒-全国名酒,15305,4646343837926410528.png,png,113744,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e15f2beea3784602a55db94158aca003.png
458,老白汾酒醇柔42度475ml,汾酒,3588,山西,白酒-全国名酒,15306,5316739776227354961.png,png,140481,http://yjp-product.ufile.ucloud.cn/Product/2017/11/31360a1632fc460297f54a1d438cbc9d.png
459,古井八年原浆2012版45度425ml,古井,3525,安徽,白酒-区域名酒,15307,4732993568304315864.jpg,jpg,68167,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ce26c50a97dc40229e7877bf4d6458c9.jpg
460,金六福三星52度475ml,金六福,3611,四川,白酒-区域名酒,15309,5244235670801081183.png,png,122279,http://yjp-product.ufile.ucloud.cn/Product/2017/11/265d98edb28a4e499121254712078915.png
461,金六福三星38度475ml,金六福,3611,四川,白酒-区域名酒,15310,5409768492634828748.png,png,121647,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c71d2de54c9d4e9e90db982be2dca460.png
462,金六福四星52度500ml,金六福,3611,四川,白酒-区域名酒,15311,4874970927035023541.png,png,151570,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6cdd22bafd1b4ea3a5b392af30ea3ebe.png
463,金六福四星38度500ml,金六福,3611,四川,白酒-区域名酒,15312,5402637384578302868.png,png,122552,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9c1e2ca84b9341e69022dae6e57443fe.png
464,金六福福星高照五星52度450ml,金六福,3611,四川,白酒-区域名酒,15313,4991456704211101731.png,png,132682,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6bcb8b9198934f2bbd0cc2764ef26f47.png
465,金六福福星高照五星38度450ml,金六福,3611,四川,白酒-区域名酒,15314,5690543288501855821.png,png,136492,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0a4d2877cc6c45f6a2ae8e04844cd0b8.png
473,牛栏山二锅头46度500ml（白标）,牛栏山,3550,北京,白酒-全国名酒,36865,5479260212789016607.jpg,jpg,89006,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2160143e5748423cb26dba9079a8683e.jpg
474,百年牛栏山老酒35度500ml,牛栏山,3550,北京,白酒-全国名酒,15323,5095722347833941120.png,png,129456,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6a28bc25a09743409ca4a6cc83a18aa4.png
475,茅台品鉴酒53度1000ml,茅台,3540,贵州,白酒-全国名酒,15324,5380777446507043112.jpg,jpg,62375,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e6aa1e680a454a8d975a5caba78f9a34.jpg
476,古井五年原浆省外版50度425ml（1*6）,古井,3525,安徽,白酒-区域名酒,15326,5567626215459199134.jpg,jpg,75341,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b4d6f600de9f41a09c8734f1625761d9.jpg
477,十八酒坊八年40.8度480ml（新版）,十八酒坊,3602,河北,白酒-区域名酒,2733805,http://yjp-product.ufile.ucloud.cn/Product/2018/05/299d9df78a0e406c8e3967e1fe4728ec.jpg,jpg,80630,http://yjp-product.ufile.ucloud.cn/Product/2018/05/66f60c105dee442d92c1f5e0536520e1.jpg
478,十八酒坊十年41.8度480ml（新版）,十八酒坊,3602,河北,白酒-区域名酒,15332,5524629481423998337.jpg,jpg,35221,http://yjp-product.ufile.ucloud.cn/Product/2017/11/eddd963c1d504c77947d49bea4fba71d.jpg
479,国窖1573/38度500ml,国窖,3583,四川,白酒-全国名酒,3013112,http://yjp-product.ufile.ucloud.cn/Product/2018/05/de3dc24e10c44188bc160e49bd676a3f.png,png,93571,http://yjp-product.ufile.ucloud.cn/Product/2018/06/d9d80b39413341939ba41d4f9d9176fe.png
480,五粮液39度500ml,五粮液,3555,四川,白酒-全国名酒,46778,5737049112792658822.jpg,jpg,40681,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d240b65000564a388844c352100889f7.jpg
481,口子窖五年双支礼盒40.8度400ml*2,口子窖,3524,安徽,白酒-区域名酒,15337,5669392549572496977.jpg,jpg,38394,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9ab92519e81c4bc6ac42ac2bf51a7192.jpg
482,茅台飞天双杯53度500ml（1*12）,茅台,3540,贵州,白酒-全国名酒,15338,5272750581080487742.jpg,jpg,188151,http://yjp-product.ufile.ucloud.cn/Product/2017/11/52344f9aea174653ab805faa13806675.jpg
484,洋河海之蓝42度480ml（1*4）,洋河,3549,江苏,白酒-全国名酒,15342,5394074862379737502.jpg,jpg,178692,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8741d6819c3b470999bc7ab24c0a4702.jpg
485,泸州老窖二曲38度500ml,泸州老窖,3547,四川,白酒-全国名酒,15343,4864234882155765221.jpg,jpg,11922,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d221d2a1b16a4e4e81a8fe424cbb14c9.jpg
486,泸州老窖二曲52度500ml（1*6）,泸州老窖,3547,四川,白酒-全国名酒,15344,5529967290763324668.jpg,jpg,12846,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4e4f1f7420864d4bba1ef5d2e5bfcf7a.jpg
487,花冠冠群芳绵柔38度480ml,花冠,3612,山东,白酒-区域名酒,15345,4719519077978016984.jpg,jpg,52694,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1338f2c2b43d46e48b4ee0f5e422987e.jpg
488,扳倒井金如意52度500ml,扳倒井,3594,山东,白酒-区域名酒,15346,4691192149091414471.jpg,jpg,25874,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9a0bd1f1528e466a860237a055c5c473.jpg
489,景阳春小老虎38度500ml,景阳春,10435,山东,白酒-区域名酒,15348,5360016740460778606.jpg,jpg,12639,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4b163f54a7a24467a174b116b188de85.jpg
490,泰山特曲34度500ml,泰山,3613,山东,白酒-区域名酒,15349,5711525173306261224.jpg,jpg,9455,http://yjp-product.ufile.ucloud.cn/Product/2017/11/26171edaef324b0c84ed7ca581302d37.jpg
491,习酒特制3年38度500ml,习酒,3609,贵州,白酒-区域名酒,15350,5403349087236427633.jpg,jpg,9554,http://yjp-product.ufile.ucloud.cn/Product/2017/11/27e9ac0d527046e29e354e21ed7eb8f9.jpg
492,习酒红习酱53度500ml,习酒,3609,贵州,白酒-区域名酒,15351,4893846798763833729.jpg,jpg,8672,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8ae32714e0414af6b9c6ac7b94758d20.jpg
503,泸州老窖07版精品头曲38度500ml,泸州老窖,3547,四川,白酒-全国名酒,15362,5752544712328897516.jpg,jpg,47254,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3e2ea715a0144847baa7978d2c557ce4.jpg
504,洋河大曲青瓷38度500ml,洋河,3549,江苏,白酒-全国名酒,15363,5676618835644160602.jpg,jpg,163273,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a9784c1d1fb5489490d1f2b5548a268a.jpg
505,洋河大曲青瓷52度500ml,洋河,3549,江苏,白酒-全国名酒,15364,4810938649262005686.jpg,jpg,163273,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9d8ac859c98542d683d254a315254983.jpg
506,衡水老白干1915/39度500ml,衡水老白干,3528,河北,白酒-区域名酒,15365,5382612114538170627.jpg,jpg,10872,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6dc463ccc0834f90b4f8864aed6c7a6c.jpg
507,衡水老白干1915/67度500ml,衡水老白干,3528,河北,白酒-区域名酒,15366,5324975067338057680.jpg,jpg,99469,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0fb845e5f67f4600ad439f3b7e4138a1.jpg
508,衡水老白干67度500ml,衡水老白干,3528,河北,白酒-区域名酒,15367,5634480895813224331.jpg,jpg,81534,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7e86ddd721b949bf960a9a5bc248720f.jpg
509,衡水老白干原液酒72度500ml,衡水老白干,3528,河北,白酒-区域名酒,15368,4913787168260506428.jpg,jpg,41845,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c9d04a04a4c14fe0ae075bacc5370608.jpg
510,洋河梦之蓝M6/40.8度500ml,洋河,3549,江苏,白酒-全国名酒,15369,5088208096721903780.jpg,jpg,11200,http://yjp-product.ufile.ucloud.cn/Product/2017/11/752dccf4d5bf48248440b536ed54d5d7.jpg
515,剑南春38度500ml,剑南春,3582,四川,白酒-全国名酒,2930146,1priceImage.png,png,9956,http://yjp-product.ufile.ucloud.cn/Product/2018/05/e66bc61192834a57ad0c66072981f3f0.png
516,水井坊38度500ml,水井坊,3584,四川,白酒-全国名酒,15375,5358554116894255659.jpg,jpg,60196,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c8b6ee59376e4abb936c23aee7bd367f.jpg
517,洋河蓝优酒42度480ml,洋河,3549,江苏,白酒-全国名酒,15376,5264379548397872874.jpg,jpg,15188,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8d503acc0a874cfaad521c5301c9426a.jpg
518,衡水老白干42度250ml,衡水老白干,3528,河北,白酒-区域名酒,15377,5668906727532916752.png,png,59167,http://yjp-product.ufile.ucloud.cn/Product/2017/11/96024f6aa2d5407393968cddde122cd4.png
519,衡水老白干42度500ml,衡水老白干,3528,河北,白酒-区域名酒,15378,4827961001133625130.jpg,jpg,5476,http://yjp-product.ufile.ucloud.cn/Product/2017/11/064f6647df6044ed879ea1345c65c115.jpg
520,衡水卧龙泉老白干50度500ml,衡水老白干,3528,河北,白酒-区域名酒,15379,5706328098151520556.jpg,jpg,6173,http://yjp-product.ufile.ucloud.cn/Product/2017/11/bddf07626e37495c97d9fb595224cc9c.jpg
521,红星二锅头特制52度150ml,红星,3590,北京,白酒-区域名酒,15380,4852833712695265391.png,png,81882,http://yjp-product.ufile.ucloud.cn/Product/2017/11/cde879c0392144ed81a24b3acb4d7382.png
528,四特窖藏45度460ml,四特,3562,江西,白酒-区域名酒,15390,5020376959210825383.jpg,jpg,11197,http://yjp-product.ufile.ucloud.cn/Product/2017/11/67bd373dd9914ff88a184070ee91d450.jpg
529,四特仙鹤珍藏20年45度500ml,四特,3562,江西,白酒-区域名酒,15391,4941215127070141239.jpg,jpg,12561,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c5efe09c5b5641ee86037a31f5fcaae4.jpg
530,四特珍藏限量20年52度500ml,四特,3562,江西,白酒-区域名酒,15392,5442475652255435708.jpg,jpg,11501,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d1d7e4bab69740f1b9ecabba43b217e8.jpg
531,四特小三星45度248ml,四特,3562,江西,白酒-区域名酒,15393,5663789176971953008.jpg,jpg,8938,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f4011a3afe6a47afb6c4d21bf16c2973.jpg
532,四特二星50度460ml,四特,3562,江西,白酒-区域名酒,15394,5484712826569248677.jpg,jpg,7904,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1b5eb747054449d3aebfddb0dce2e3c7.jpg
533,四特腾龙45度460ml,四特,3562,江西,白酒-区域名酒,15395,4833301332659730209.jpg,jpg,8949,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d7855a8e83a440f38127f5e0877694ac.jpg
542,柔和种子酒钻石级40度460ml,种子,3618,安徽,白酒-区域名酒,15404,5656869844324817243.jpg,jpg,7853,http://yjp-product.ufile.ucloud.cn/Product/2017/11/fed62785275b461c80760341eb341875.jpg
543,徽蕴金种子珍藏级42度460ml,种子,3618,安徽,白酒-区域名酒,15405,4971791564406302403.jpg,jpg,63781,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3db61b4668354db9966e71c5b9aeb723.jpg
544,柔和种子酒40度460ml,种子,3618,安徽,白酒-区域名酒,15407,5262535305591650569.png,png,196832,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2b34a3f15b0b440c861c6216a0455933.png
545,口子窖五年38度400ml（1*6）,口子窖,3524,安徽,白酒-区域名酒,15408,5663319487429561747.png,png,211781,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c532f11ea48341bf928b166bbd595b00.png
546,酒鬼醇香52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15409,4748041126866995639.png,png,193226,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8fd6a0a05b0644c68b78c62a32455c77.png
547,酒鬼铭人财富（红）52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15410,4960033269203372529.jpg,jpg,9055,http://yjp-product.ufile.ucloud.cn/Product/2017/11/73e71b7b869d4423980590199ab4778c.jpg
563,口子窖五年40.8度（含经销商赠品等政策）,口子窖,3524,安徽,白酒-全国名酒,15426,4941139922264986634.jpg,jpg,14132,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e82b778eae954bdabcff27674e591878.jpg
564,口子窖六年绿瓶41度【含经销商赠品等政策】,口子窖,3524,安徽,白酒-区域名酒,15427,5035156161891271235.jpg,jpg,14016,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8286115f4f1f42c791a7223f23db39a8.jpg
565,红星窖藏十六年陈酿二锅头45度450ml,红星,3590,北京,白酒-区域名酒,15428,5279587363054961174.png,png,211974,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b5e9fe19b93c49a5947ef5eaf25124d9.png
566,红星纯粮陈酿15年53度500ml,红星,3590,北京,白酒-区域名酒,15429,4975812930373546466.png,png,203381,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b0583484468041859d1bd84732a7bb5b.png
567,红星纯粮陈酿15年43度500ml,红星,3590,北京,白酒-区域名酒,15430,5411131355060971229.png,png,224957,http://yjp-product.ufile.ucloud.cn/Product/2017/11/17cd73e70cec43f68d271380c4aabcaa.png
568,牛栏山枸杞酒口杯38度110ml,牛栏山,3550,北京,白酒-全国名酒,15431,5635968845448824492.png,png,135139,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2d44d2408a834f09b5b347e13106f738.png
